competitor	metric	seed	target_id	sc15	competitor_value	delta
ctpnet	pseudobulk	69004	p-Rb	0.6493527028930717	0.6208392663596485	0.028513436533423198
ctpnet	pseudobulk	69004	HISTONE_H3_S28	0.7753194593269227	0.7712205886520425	0.0040988706748802395
ctpnet	pseudobulk	69004	NFE2L2_S40	0.917066867859063	0.9141393377818536	0.0029275300772093615
ctpnet	pseudobulk	69004	AKT_S473	0.8121579568402881	0.8220815796507113	-0.009923622810423138
ctpnet	pseudobulk	69004	EIF4EBP1_T37_T46	0.0830045954172325	0.4362816589501388	-0.35327706353290633
ctpnet	pseudobulk	69004	STAT6_Y641	0.796031077489602	0.8336031003562077	-0.03757202286660566
ctpnet	pseudobulk	69004	ZAP70_Y493	0.1155963672013133	0.2053193320072925	-0.08972296480597919
ctpnet	pseudobulk	69004	LCK_Y505	0.7336879937999448	0.7314434719323876	0.002244521867557192
ctpnet	pseudobulk	69004	STAT5A_Y694	0.5508717903645325	0.57799046088474	-0.027118670520207555
ctpnet	pseudobulk	69004	PLCG1_Y783	0.3809846900198249	0.3798338848463766	0.0011508051734482883
ctpnet	pseudobulk	69005	RPS6_pSitePending	0.5308656578677526	0.5266119413957868	0.004253716471965818
ctpnet	pseudobulk	69005	STAT3_Y705	0.6705775935311868	0.7382734450531744	-0.06769585152198754
ctpnet	pseudobulk	69005	MAPK14_pSitePending	0.8052958280842586	0.8049156974189201	0.00038013066533848505
ctpnet	pseudobulk	69005	CREB1_S133_ATF1_S63	0.4630072071016318	0.3738332405589898	0.08917396654264198
ctpnet	pseudobulk	69005	JUN_pSitePending	0.545392655201711	0.5205783736210556	0.02481428158065535
ctpnet	pseudobulk	69005	LAT_Y226	0.3038789441303137	0.2243547300266604	0.07952421410365329
ctpnet	pseudobulk	69005	LCP2_S376	0.7716073887440307	0.7412379515424955	0.030369437201535177
ctpnet	pseudobulk	69005	MAP2K1_S298	0.5719091495034132	0.5750520024609614	-0.0031428529575482367
ctpnet	pseudobulk	69005	MAPK14_pSitePending_D3F9	0.8059670992880791	0.8097109102627955	-0.0037438109747164328
ctpnet	pseudobulk	69005	RELA_pSitePending_93H1	0.7776587173702869	0.7781772771218469	-0.0005185597515600104
ctpnet	pseudobulk	69005	p-Rb	0.6126102305686578	0.5613339729880176	0.05127625758064025
ctpnet	pseudobulk	69005	HISTONE_H3_S28	0.7756240295315384	0.7636890985263528	0.011934931005185612
ctpnet	pseudobulk	69005	NFE2L2_S40	0.9249414056777898	0.9116147598744986	0.013326645803291237
ctpnet	pseudobulk	69005	AKT_S473	0.8379251750505375	0.8431726628189729	-0.0052474877684353105
ctpnet	pseudobulk	69005	EIF4EBP1_T37_T46	0.4741895672809305	0.4385444437933964	0.03564512348753407
ctpnet	pseudobulk	69005	STAT6_Y641	0.8088693493100518	0.7820957724196526	0.026773576890399275
ctpnet	pseudobulk	69005	ZAP70_Y493	0.2806572818093926	0.277414818504087	0.0032424633053055874
ctpnet	pseudobulk	69005	LCK_Y505	0.7486933466147131	0.7432389476459731	0.005454398968740004
ctpnet	pseudobulk	69005	STAT5A_Y694	0.6058971523159405	0.5871575894295842	0.018739562886356365
ctpnet	pseudobulk	69005	PLCG1_Y783	0.3898115460111915	0.4481956610904403	-0.05838411507924879
scipenn	overall	69001	RPS6_pSitePending	0.5317719786485767	0.5192051973198211	0.01256678132875566
scipenn	overall	69001	STAT3_Y705	0.4559043553195636	0.443937555781369	0.011966799538194572
scipenn	overall	69001	MAPK14_pSitePending	0.5437479965998184	0.5368942650668518	0.006853731532966645
scipenn	overall	69001	CREB1_S133_ATF1_S63	0.3446577078967339	0.3701269487827316	-0.025469240885997724
scipenn	overall	69001	JUN_pSitePending	0.3203102031299805	0.3615233395056041	-0.04121313637562363
scipenn	overall	69001	LAT_Y226	0.2831286350484111	0.2793941740473465	0.003734461001064615
scipenn	overall	69001	LCP2_S376	0.5141625453621724	0.5122051572434088	0.00195738811876367
scipenn	overall	69001	MAP2K1_S298	0.3829738292139768	0.3739853842265354	0.008988444987441446
scipenn	overall	69001	MAPK14_pSitePending_D3F9	0.6326660410237158	0.603644316220501	0.029021724803214854
scipenn	overall	69001	RELA_pSitePending_93H1	0.6093696926127472	0.5930355258794572	0.016334166733290023
scipenn	overall	69001	p-Rb	0.4905329433206088	0.4785161009737621	0.01201684234684669
scipenn	overall	69001	HISTONE_H3_S28	0.5956540568918163	0.5862811828523496	0.009372874039466628
scipenn	overall	69001	NFE2L2_S40	0.8130720299455403	0.7826045013104982	0.030467528635042096
scipenn	overall	69001	AKT_S473	0.4671299636205994	0.4727360050705667	-0.005606041449967292
scipenn	overall	69001	EIF4EBP1_T37_T46	0.2770420554327883	0.2756087444345523	0.0014333109982360148
scipenn	overall	69001	STAT6_Y641	0.5185178219569258	0.5183535005561284	0.00016432140079736257
scipenn	overall	69001	ZAP70_Y493	0.1137227713264807	0.1897428673416474	-0.07602009601516668
scipenn	overall	69001	LCK_Y505	0.3272081478339154	0.343908126105725	-0.016699978271809635
scipenn	overall	69001	STAT5A_Y694	0.2528014817133249	0.2712084843170799	-0.018407002603754996
scipenn	overall	69001	PLCG1_Y783	0.2517794200888515	0.2838263453676106	-0.032046925278759075
scipenn	overall	69002	RPS6_pSitePending	0.5303344056412642	0.4962812459624265	0.03405315967883771
scipenn	overall	69002	STAT3_Y705	0.4616810453373393	0.43580648703205	0.025874558305289286
scipenn	overall	69002	MAPK14_pSitePending	0.5541471022226564	0.5321969840397117	0.021950118182944678
scipenn	overall	69002	CREB1_S133_ATF1_S63	0.3824240077919946	0.362559333579579	0.01986467421241561
scipenn	overall	69002	JUN_pSitePending	0.3216820845265003	0.351730988884357	-0.030048904357856676
scipenn	overall	69002	LAT_Y226	0.3026172388137752	0.2851152851466363	0.017501953667138914
scipenn	overall	69002	LCP2_S376	0.4996264011756332	0.4942660011326038	0.005360400043029345
scipenn	overall	69002	MAP2K1_S298	0.3868907692909522	0.3672564336928728	0.019634335598079367
scipenn	overall	69002	MAPK14_pSitePending_D3F9	0.6251815675127448	0.6085448840966255	0.016636683416119236
scipenn	overall	69002	RELA_pSitePending_93H1	0.608546252238658	0.5814851818336316	0.027061070405026366
scipenn	overall	69002	p-Rb	0.5008235551072371	0.4912612263596386	0.009562328747598492
scipenn	overall	69002	HISTONE_H3_S28	0.584070146818303	0.5806044693780703	0.0034656774402327395
scipenn	overall	69002	NFE2L2_S40	0.8181035184060886	0.7894844668131485	0.028619051592940092
scipenn	overall	69002	AKT_S473	0.5285535871048321	0.5098273372583955	0.01872624984643667
scipenn	overall	69002	EIF4EBP1_T37_T46	0.2394617260690886	0.2783527480574093	-0.03889102198832067
scipenn	overall	69002	STAT6_Y641	0.5447350576121868	0.5381286136600101	0.006606443952176688
scipenn	overall	69002	ZAP70_Y493	0.2030869956069295	0.201606066061906	0.0014809295450234905
scipenn	overall	69002	LCK_Y505	0.3652664683971875	0.3660325600404454	-0.0007660916432578602
scipenn	overall	69002	STAT5A_Y694	0.3016569738003354	0.2719360738745723	0.0297208999257631
scipenn	overall	69002	PLCG1_Y783	0.2635804011102521	0.2504673864369972	0.01311301467325493
scipenn	overall	69003	RPS6_pSitePending	0.5151091756714877	0.4954823508232831	0.019626824848204605
scipenn	overall	69003	STAT3_Y705	0.4767273404601582	0.4754099629548164	0.0013173775053417769
scipenn	overall	69003	MAPK14_pSitePending	0.566997117020897	0.5846692936669322	-0.017672176646035265
scipenn	overall	69003	CREB1_S133_ATF1_S63	0.3781379286982395	0.3685051769351432	0.009632751763096303
scipenn	overall	69003	JUN_pSitePending	0.3483650420580361	0.3420479602472696	0.006317081810766512
scipenn	overall	69003	LAT_Y226	0.2744177350484995	0.2493099564295715	0.02510777861892799
scipenn	overall	69003	LCP2_S376	0.5111105275193975	0.5022545683248594	0.008855959194538077
scipenn	overall	69003	MAP2K1_S298	0.3632354401057125	0.3667620581713295	-0.003526618065616993
scipenn	overall	69003	MAPK14_pSitePending_D3F9	0.6138424763112107	0.5812204184189336	0.03262205789227712
scipenn	overall	69003	RELA_pSitePending_93H1	0.5942346794780329	0.5653576902491055	0.02887698922892734
scipenn	overall	69003	p-Rb	0.4718791879222376	0.4561310542576678	0.015748133664569786
scipenn	overall	69003	HISTONE_H3_S28	0.624947805510502	0.5355259555621773	0.0894218499483247
scipenn	overall	69003	NFE2L2_S40	0.8038548977475699	0.7710752105046563	0.03277968724291358
scipenn	overall	69003	AKT_S473	0.4672853921391083	0.4756611742017977	-0.008375782062689408
scipenn	overall	69003	EIF4EBP1_T37_T46	0.2530617058477708	0.2670075022500383	-0.013945796402267452
scipenn	overall	69003	STAT6_Y641	0.5337069307895235	0.4955033204160869	0.03820361037343656
scipenn	overall	69003	ZAP70_Y493	0.1521971349035173	0.2099798591721411	-0.0577827242686238
scipenn	overall	69003	LCK_Y505	0.3548775377640056	0.3925330050055341	-0.03765546724152852
scipenn	overall	69003	STAT5A_Y694	0.2897328785925223	0.2715836601486832	0.0181492184438391
scipenn	overall	69003	PLCG1_Y783	0.2578443505721028	0.2830865631877121	-0.025242212615609272
scipenn	overall	69004	RPS6_pSitePending	0.5073576390214192	0.4569152627087011	0.050442376312718085
scipenn	overall	69004	STAT3_Y705	0.4168306836323778	0.349453931514581	0.06737675211779681
scipenn	overall	69004	MAPK14_pSitePending	0.5290546148816742	0.5084322232565359	0.020622391625138237
scipenn	overall	69004	CREB1_S133_ATF1_S63	0.3626836310493518	0.2864520513557965	0.07623157969355532
scipenn	overall	69004	JUN_pSitePending	0.3609458167077192	0.3268934662353457	0.03405235047237348
scipenn	overall	69004	LAT_Y226	0.27416054495494	0.2164201521495599	0.057740392805380125
scipenn	overall	69004	LCP2_S376	0.5659020124301805	0.5158261756934843	0.05007583673669613
scipenn	overall	69004	MAP2K1_S298	0.3575876217959159	0.3012301845100183	0.056357437285897594
scipenn	overall	69004	MAPK14_pSitePending_D3F9	0.5699880869697863	0.5433341546325281	0.026653932337258213
scipenn	overall	69004	RELA_pSitePending_93H1	0.5579129326387609	0.540563393150866	0.01734953948789486
scipenn	overall	69004	p-Rb	0.5129435425035676	0.4496947918892729	0.06324875061429464
scipenn	overall	69004	HISTONE_H3_S28	0.5314143301311243	0.4773354755823896	0.05407885454873468
scipenn	overall	69004	NFE2L2_S40	0.825306777495328	0.7794439758522896	0.04586280164303835
scipenn	overall	69004	AKT_S473	0.4781644261980114	0.4759201174172319	0.0022443087807795248
scipenn	overall	69004	EIF4EBP1_T37_T46	0.1649629954806018	0.2628207257535275	-0.09785773027292569
scipenn	overall	69004	STAT6_Y641	0.5758516543198289	0.5463879013688643	0.029463752950964595
scipenn	overall	69004	ZAP70_Y493	0.1117977060670842	0.1660703427684236	-0.054272636701339416
scipenn	overall	69004	LCK_Y505	0.3408230530477564	0.3440860418012516	-0.0032629887534951774
scipenn	overall	69004	STAT5A_Y694	0.2601153981068183	0.2610088213873041	-0.0008934232804858055
scipenn	overall	69004	PLCG1_Y783	0.2309228412466583	0.2241848742133577	0.006737967033300596
scipenn	overall	69005	RPS6_pSitePending	0.4797625244243975	0.4766362241722207	0.0031263002521768057
scipenn	overall	69005	STAT3_Y705	0.4535117716997685	0.4479689193554492	0.005542852344319282
scipenn	overall	69005	MAPK14_pSitePending	0.5843014321616735	0.571338991444677	0.012962440716996482
scipenn	overall	69005	CREB1_S133_ATF1_S63	0.3911287965979865	0.3674549542349111	0.023673842363075404
scipenn	overall	69005	JUN_pSitePending	0.3565925610229819	0.3493489325765783	0.007243628446403638
scipenn	overall	69005	LAT_Y226	0.3023513021061796	0.258765135115488	0.04358616699069162
scipenn	overall	69005	LCP2_S376	0.5870087368168427	0.5689089299324896	0.018099806884353087
scipenn	overall	69005	MAP2K1_S298	0.3487902181283503	0.334148132773657	0.014642085354693302
scipenn	overall	69005	MAPK14_pSitePending_D3F9	0.6197558095774621	0.6032481445917094	0.016507664985752735
scipenn	overall	69005	RELA_pSitePending_93H1	0.5762261459201694	0.5695981167364095	0.0066280291837599314
scipenn	overall	69005	p-Rb	0.5297303785461441	0.5235917869638906	0.006138591582253494
scipenn	overall	69005	HISTONE_H3_S28	0.5999224980268527	0.5831658618967679	0.016756636130084823
scipenn	overall	69005	NFE2L2_S40	0.8023398454403613	0.7717528845476076	0.0305869608927537
scipenn	overall	69005	AKT_S473	0.5510290260082756	0.5586085598644432	-0.0075795338561676084
scipenn	overall	69005	EIF4EBP1_T37_T46	0.3133809393219577	0.3164970426137046	-0.0031161032917468856
scipenn	overall	69005	STAT6_Y641	0.5827047375255463	0.560346870018249	0.02235786750729729
scipenn	overall	69005	ZAP70_Y493	0.2122548169189434	0.2032901015405521	0.008964715378391303
scipenn	overall	69005	LCK_Y505	0.3943683888357463	0.3874412097399794	0.0069271790957669
scipenn	overall	69005	STAT5A_Y694	0.3091198309052478	0.3155561356292971	-0.006436304724049269
scipenn	overall	69005	PLCG1_Y783	0.2571641845439023	0.2598655393328613	-0.0027013547889589984
scipenn	within_condition	69001	RPS6_pSitePending	0.5158662528357126	0.504041392766865	0.011824860068847642
scipenn	within_condition	69001	STAT3_Y705	0.4108443919412568	0.3894955764379207	0.021348815503336116
scipenn	within_condition	69001	MAPK14_pSitePending	0.322079552772974	0.3252450084966682	-0.0031654557236941994
scipenn	within_condition	69001	CREB1_S133_ATF1_S63	0.3377857221967705	0.3456849348530915	-0.007899212656320986
scipenn	within_condition	69001	JUN_pSitePending	0.2885876488953358	0.3129161900639793	-0.024328541168643525
scipenn	within_condition	69001	LAT_Y226	0.2694428996543253	0.2622093209012167	0.007233578753108594
scipenn	within_condition	69001	LCP2_S376	0.4555424836107224	0.4509594874828643	0.004582996127858119
scipenn	within_condition	69001	MAP2K1_S298	0.316872448707863	0.3152226042972179	0.0016498444106451404
scipenn	within_condition	69001	MAPK14_pSitePending_D3F9	0.5617218075888586	0.5273526494754301	0.034369158113428444
scipenn	within_condition	69001	RELA_pSitePending_93H1	0.533927798912161	0.5161686521067247	0.017759146805436332
scipenn	within_condition	69001	p-Rb	0.4346432045163775	0.4144651120034138	0.020178092512963708
scipenn	within_condition	69001	HISTONE_H3_S28	0.5682450073326784	0.5624029899448979	0.0058420173877804515
scipenn	within_condition	69001	NFE2L2_S40	0.7260620191622827	0.6894223602901869	0.03663965887209586
scipenn	within_condition	69001	AKT_S473	0.3714735041389511	0.3797372794948435	-0.0082637753558924
scipenn	within_condition	69001	EIF4EBP1_T37_T46	0.2812551085168777	0.3234905703799295	-0.042235461863051826
scipenn	within_condition	69001	STAT6_Y641	0.4681048767195925	0.4666477571218543	0.001457119597738199
scipenn	within_condition	69001	ZAP70_Y493	0.1137579857429809	0.1835887089949196	-0.0698307232519387
scipenn	within_condition	69001	LCK_Y505	0.2097580842118594	0.2301942873315053	-0.02043620311964589
scipenn	within_condition	69001	STAT5A_Y694	0.2229563998497702	0.2356334007466449	-0.012677000896874707
scipenn	within_condition	69001	PLCG1_Y783	0.220084352483057	0.2609511130136343	-0.04086676053057728
scipenn	within_condition	69002	RPS6_pSitePending	0.5137875313688931	0.4714885223252971	0.042299009043596014
scipenn	within_condition	69002	STAT3_Y705	0.4111246909660395	0.386776705298917	0.024347985667122485
scipenn	within_condition	69002	MAPK14_pSitePending	0.3592341802241252	0.3241040276293725	0.03513015259475266
scipenn	within_condition	69002	CREB1_S133_ATF1_S63	0.3599625166633217	0.328840812404939	0.031121704258382676
scipenn	within_condition	69002	JUN_pSitePending	0.2840461151660674	0.2752980785078059	0.008748036658261515
scipenn	within_condition	69002	LAT_Y226	0.2751301577821755	0.2636274949038447	0.011502662878330794
scipenn	within_condition	69002	LCP2_S376	0.4433353400394617	0.4235243004952758	0.019811039544185893
scipenn	within_condition	69002	MAP2K1_S298	0.3251995032451494	0.302232794597442	0.02296670864770739
scipenn	within_condition	69002	MAPK14_pSitePending_D3F9	0.5361257686154572	0.5094076174604965	0.02671815115496079
scipenn	within_condition	69002	RELA_pSitePending_93H1	0.5273737361695074	0.4926625792495858	0.03471115691992166
scipenn	within_condition	69002	p-Rb	0.440751363036944	0.4223153073332233	0.0184360557037207
scipenn	within_condition	69002	HISTONE_H3_S28	0.5853007151361447	0.5710357506487862	0.014264964487358478
scipenn	within_condition	69002	NFE2L2_S40	0.7043609777832835	0.6763441843763299	0.028016793406953622
scipenn	within_condition	69002	AKT_S473	0.4002873422322509	0.3802919721812384	0.019995370051012484
scipenn	within_condition	69002	EIF4EBP1_T37_T46	0.3669642851068649	0.4032623136438341	-0.036298028536969174
scipenn	within_condition	69002	STAT6_Y641	0.4705640749583663	0.4587644361438495	0.011799638814516789
scipenn	within_condition	69002	ZAP70_Y493	0.1820438147844849	0.1815972065270926	0.00044660825739228915
scipenn	within_condition	69002	LCK_Y505	0.2607408709090762	0.2645679131586504	-0.0038270422495741974
scipenn	within_condition	69002	STAT5A_Y694	0.2685522812126227	0.2331754098395279	0.03537687137309481
scipenn	within_condition	69002	PLCG1_Y783	0.2506324207952183	0.2343729993377288	0.016259421457489515
scipenn	within_condition	69003	RPS6_pSitePending	0.5288230455834766	0.5089840407578495	0.01983900482562706
scipenn	within_condition	69003	STAT3_Y705	0.4272199215539361	0.402901048524869	0.0243188730290671
scipenn	within_condition	69003	MAPK14_pSitePending	0.3039860196647109	0.2753918034413189	0.028594216223391977
scipenn	within_condition	69003	CREB1_S133_ATF1_S63	0.3664112824137652	0.3472444536911589	0.019166828722606277
scipenn	within_condition	69003	JUN_pSitePending	0.3154846964667716	0.3000584309746386	0.015426265492132996
scipenn	within_condition	69003	LAT_Y226	0.2786266188656808	0.2330017951276156	0.0456248237380652
scipenn	within_condition	69003	LCP2_S376	0.4763957422955842	0.4648345889243182	0.011561153371265953
scipenn	within_condition	69003	MAP2K1_S298	0.3208926623265134	0.265495723248744	0.055396939077769436
scipenn	within_condition	69003	MAPK14_pSitePending_D3F9	0.5252497856178479	0.4925571556969876	0.03269262992086025
scipenn	within_condition	69003	RELA_pSitePending_93H1	0.5251097089080229	0.4960489614665961	0.029060747441426782
scipenn	within_condition	69003	p-Rb	0.4527807792378793	0.4145869605734127	0.03819381866446658
scipenn	within_condition	69003	HISTONE_H3_S28	0.5786594646909803	0.5563083049946279	0.022351159696352374
scipenn	within_condition	69003	NFE2L2_S40	0.6856731183747827	0.6379867758801068	0.04768634249467596
scipenn	within_condition	69003	AKT_S473	0.3515418138698238	0.3506083906797776	0.0009334231900461898
scipenn	within_condition	69003	EIF4EBP1_T37_T46	0.2715703553838636	0.2936058466792289	-0.022035491295365306
scipenn	within_condition	69003	STAT6_Y641	0.5058687144145082	0.4674962044080243	0.038372510006483895
scipenn	within_condition	69003	ZAP70_Y493	0.1472386850132045	0.1988906625318436	-0.05165197751863909
scipenn	within_condition	69003	LCK_Y505	0.2099656062105434	0.2225310861706792	-0.012565479960135822
scipenn	within_condition	69003	STAT5A_Y694	0.2470689806032863	0.2328470108714093	0.014221969731877004
scipenn	within_condition	69003	PLCG1_Y783	0.2544510349527406	0.2524282847261093	0.002022750226631287
scipenn	within_condition	69004	RPS6_pSitePending	0.4953185842483477	0.4387967125616822	0.056521871686665504
scipenn	within_condition	69004	STAT3_Y705	0.4106618682308077	0.330240521362574	0.08042134686823371
scipenn	within_condition	69004	MAPK14_pSitePending	0.2677513846904653	0.2257147814517679	0.04203660323869737
scipenn	within_condition	69004	CREB1_S133_ATF1_S63	0.3357341340218671	0.2555661663055396	0.0801679677163275
scipenn	within_condition	69004	JUN_pSitePending	0.2932406724293098	0.2460547566045371	0.04718591582477269
scipenn	within_condition	69004	LAT_Y226	0.2700439112779936	0.2048141535748107	0.0652297577031829
scipenn	within_condition	69004	LCP2_S376	0.4999670086715447	0.4469541572089636	0.05301285146258111
scipenn	within_condition	69004	MAP2K1_S298	0.2844346144050418	0.2125128785168213	0.07192173588822051
scipenn	within_condition	69004	MAPK14_pSitePending_D3F9	0.4584210712796688	0.420960300477367	0.03746077080230181
scipenn	within_condition	69004	RELA_pSitePending_93H1	0.446987629497608	0.4248340519451028	0.022153577552505188
scipenn	within_condition	69004	p-Rb	0.4790073972294842	0.4055016104184163	0.0735057868110679
scipenn	within_condition	69004	HISTONE_H3_S28	0.4861164281910901	0.4873979070093197	-0.0012814788182295977
scipenn	within_condition	69004	NFE2L2_S40	0.6577059894490844	0.5874394589183661	0.0702665305307183
scipenn	within_condition	69004	AKT_S473	0.3451851391796774	0.3390486747934509	0.006136464386226503
scipenn	within_condition	69004	EIF4EBP1_T37_T46	0.2198952843016557	0.2678376334670559	-0.047942349165400217
scipenn	within_condition	69004	STAT6_Y641	0.4928663338428473	0.4317028267086948	0.06116350713415247
scipenn	within_condition	69004	ZAP70_Y493	0.1206961893304317	0.1557705288763931	-0.03507433954596138
scipenn	within_condition	69004	LCK_Y505	0.1941968317731604	0.1890349280573868	0.0051619037157736025
scipenn	within_condition	69004	STAT5A_Y694	0.2078063625107835	0.2207817526255493	-0.012975390114765811
scipenn	within_condition	69004	PLCG1_Y783	0.2255107283750874	0.2165385866148208	0.008972141760266589
scipenn	within_condition	69005	RPS6_pSitePending	0.4713891630150409	0.4670131437541894	0.004376019260851516
scipenn	within_condition	69005	STAT3_Y705	0.4327322834958648	0.4121705148078213	0.02056176868804349
scipenn	within_condition	69005	MAPK14_pSitePending	0.3436141204280021	0.3339445612666529	0.009669559161349206
scipenn	within_condition	69005	CREB1_S133_ATF1_S63	0.3693491181584618	0.3425019666539625	0.02684715150449929
scipenn	within_condition	69005	JUN_pSitePending	0.300025916772106	0.2887099328487251	0.011315983923380901
scipenn	within_condition	69005	LAT_Y226	0.2974822063476538	0.2646226825146348	0.032859523833019044
scipenn	within_condition	69005	LCP2_S376	0.5177797183443358	0.49821183725947	0.01956788108486579
scipenn	within_condition	69005	MAP2K1_S298	0.2784718399232078	0.2699417387285006	0.008530101194707207
scipenn	within_condition	69005	MAPK14_pSitePending_D3F9	0.5338749332998488	0.5060139379802754	0.027860995319573423
scipenn	within_condition	69005	RELA_pSitePending_93H1	0.5056523525014688	0.5007945642417571	0.004857788259711726
scipenn	within_condition	69005	p-Rb	0.466073896112335	0.444626650771791	0.02144724534054404
scipenn	within_condition	69005	HISTONE_H3_S28	0.5444554967760422	0.5314442730813517	0.013011223694690544
scipenn	within_condition	69005	NFE2L2_S40	0.678768320450993	0.6527779632733466	0.025990357177646417
scipenn	within_condition	69005	AKT_S473	0.3750847087738061	0.3927517034946614	-0.017666994720855256
scipenn	within_condition	69005	EIF4EBP1_T37_T46	0.3358471468994699	0.3450683006636242	-0.009221153764154333
scipenn	within_condition	69005	STAT6_Y641	0.4945765459548907	0.465697978562341	0.02887856739254968
scipenn	within_condition	69005	ZAP70_Y493	0.2021136749422407	0.204653685734329	-0.002540010792088293
scipenn	within_condition	69005	LCK_Y505	0.2665293077212286	0.2521861795355995	0.014343128185629106
scipenn	within_condition	69005	STAT5A_Y694	0.245291114116057	0.260401601358207	-0.01511048724215
scipenn	within_condition	69005	PLCG1_Y783	0.2550284222301878	0.2451986618197871	0.009829760410400679
scipenn	pseudobulk	69001	RPS6_pSitePending	0.6496329889195381	0.5697740875769636	0.07985890134257456
scipenn	pseudobulk	69001	STAT3_Y705	0.7283936717423891	0.7369289573793892	-0.008535285637000123
scipenn	pseudobulk	69001	MAPK14_pSitePending	0.8121077876192322	0.7889459678396583	0.023161819779573878
scipenn	pseudobulk	69001	CREB1_S133_ATF1_S63	0.3621172813414486	0.4307268374646132	-0.0686095561231646
scipenn	pseudobulk	69001	JUN_pSitePending	0.5552692066587728	0.5745972801201458	-0.019328073461372997
scipenn	pseudobulk	69001	LAT_Y226	0.2419234185796437	0.2607457962847582	-0.018822377705114496
scipenn	pseudobulk	69001	LCP2_S376	0.7133587644230631	0.7246324402873497	-0.011273675864286625
scipenn	pseudobulk	69001	MAP2K1_S298	0.5490815897166291	0.5371371513680979	0.011944438348531206
scipenn	pseudobulk	69001	MAPK14_pSitePending_D3F9	0.8415998687099319	0.8102181075338172	0.031381761176114686
scipenn	pseudobulk	69001	RELA_pSitePending_93H1	0.7841971984455103	0.7838761293474331	0.00032106909807716466
scipenn	pseudobulk	69001	p-Rb	0.6903381577980671	0.6900915941547815	0.0002465636432855689
scipenn	pseudobulk	69001	HISTONE_H3_S28	0.7183446383368908	0.720272007068291	-0.001927368731400203
scipenn	pseudobulk	69001	NFE2L2_S40	0.948101780335305	0.935039086465387	0.013062693869917985
scipenn	pseudobulk	69001	AKT_S473	0.8125119640593456	0.8020345192258094	0.010477444833536187
scipenn	pseudobulk	69001	EIF4EBP1_T37_T46	0.3288277505827154	0.450672241405796	-0.12184449082308058
scipenn	pseudobulk	69001	STAT6_Y641	0.6960043356255028	0.6861790487385754	0.009825286886927409
scipenn	pseudobulk	69001	ZAP70_Y493	0.0984117454055335	0.2739914797411	-0.1755797343355665
scipenn	pseudobulk	69001	LCK_Y505	0.7012153872723058	0.7160575577184917	-0.014842170446185854
scipenn	pseudobulk	69001	STAT5A_Y694	0.4574320852661221	0.489854296358126	-0.03242221109200388
scipenn	pseudobulk	69001	PLCG1_Y783	0.511535588100311	0.482992936836807	0.02854265126350397
scipenn	pseudobulk	69002	RPS6_pSitePending	0.7125253534064496	0.6708693212993273	0.04165603210712232
scipenn	pseudobulk	69002	STAT3_Y705	0.6663738309690703	0.6243232412904498	0.04205058967862052
scipenn	pseudobulk	69002	MAPK14_pSitePending	0.7540112325608634	0.7437656821222265	0.010245550438636952
scipenn	pseudobulk	69002	CREB1_S133_ATF1_S63	0.3921489208233923	0.4242948824649984	-0.0321459616416061
scipenn	pseudobulk	69002	JUN_pSitePending	0.4570388454259064	0.5956728131338351	-0.13863396770792874
scipenn	pseudobulk	69002	LAT_Y226	0.2933930101660224	0.2857009870104249	0.007692023155597527
scipenn	pseudobulk	69002	LCP2_S376	0.7446417232301934	0.7384428538842343	0.006198869345959146
scipenn	pseudobulk	69002	MAP2K1_S298	0.5222721584148649	0.5419710616681154	-0.01969890325325052
scipenn	pseudobulk	69002	MAPK14_pSitePending_D3F9	0.865659928363141	0.8649509577268552	0.0007089706362858328
scipenn	pseudobulk	69002	RELA_pSitePending_93H1	0.807764153211637	0.7918098479103861	0.01595430530125086
scipenn	pseudobulk	69002	p-Rb	0.6379040362006572	0.6137830056656001	0.024121030535057097
scipenn	pseudobulk	69002	HISTONE_H3_S28	0.6340546338937283	0.6905090409168532	-0.056454407023124875
scipenn	pseudobulk	69002	NFE2L2_S40	0.9410161090458488	0.934521321521266	0.006494787524582768
scipenn	pseudobulk	69002	AKT_S473	0.7996831209503904	0.7945230477106413	0.005160073239749097
scipenn	pseudobulk	69002	EIF4EBP1_T37_T46	0.3845127498370569	0.496384326259712	-0.1118715764226551
scipenn	pseudobulk	69002	STAT6_Y641	0.7768764603253866	0.7480860875301313	0.028790372795255315
scipenn	pseudobulk	69002	ZAP70_Y493	0.3440607816126415	0.321199295282896	0.022861486329745495
scipenn	pseudobulk	69002	LCK_Y505	0.6716054177686536	0.6689972285404541	0.002608189228199498
scipenn	pseudobulk	69002	STAT5A_Y694	0.4726824366396024	0.4598908986329103	0.012791538006692083
scipenn	pseudobulk	69002	PLCG1_Y783	0.3379681518060256	0.3484442718255068	-0.010476120019481228
scipenn	pseudobulk	69003	RPS6_pSitePending	0.4695957743476425	0.4480490449066805	0.021546729440961976
scipenn	pseudobulk	69003	STAT3_Y705	0.7404633751635094	0.767640132748391	-0.027176757584881694
scipenn	pseudobulk	69003	MAPK14_pSitePending	0.8255027210765858	0.8029021499034912	0.022600571173094663
scipenn	pseudobulk	69003	CREB1_S133_ATF1_S63	0.4731330985448942	0.4651431789772468	0.007989919567647441
scipenn	pseudobulk	69003	JUN_pSitePending	0.5601129987202342	0.5160129733280787	0.04410002539215552
